Scenario,Block,Episode,Trial,Target direction,Subject_key_pressed or agent,Movement direction,Error/NonError,Current x,Current y
Shared_Workspace,BLOCK 2,8,4,Southeast,Subject Up,east,Error,3,1
Shared_Workspace,BLOCK 2,8,5,Southeast,Subject Up,north,NonError,2,1
Shared_Workspace,BLOCK 2,8,6,Southeast,Subject Up,north,NonError,1,1
Shared_Workspace,BLOCK 2,8,7,Southeast,Agent,east,NonError,1,2
Shared_Workspace,BLOCK 2,8,8,Southeast,Agent,north,Error,0,2
Shared_Workspace,BLOCK 2,8,9,Southeast,Agent,east,NonError,0,3
Shared_Workspace,BLOCK 2,8,10,Southeast,Agent,east,NonError,0,4
Shared_Workspace,BLOCK 2,8,11,Southeast,Agent,east,NonError,0,5
Shared_Workspace,BLOCK 2,8,12,South,Agent,east,Error,0,6
Shared_Workspace,BLOCK 2,8,13,Southwest,Agent,south,NonError,1,6
Shared_Workspace,BLOCK 2,8,14,Southwest,Agent,east,Error,1,6
Shared_Workspace,BLOCK 2,8,15,Southwest,Agent,south,NonError,2,6
Shared_Workspace,BLOCK 2,8,16,Southwest,Agent,south,NonError,3,6
Shared_Workspace,BLOCK 2,8,17,Southwest,Agent,south,NonError,4,6
Shared_Workspace,BLOCK 2,8,18,Southwest,Agent,south,NonError,5,6
Shared_Workspace,BLOCK 2,8,19,West,Agent,south,Error,6,6
Shared_Workspace,BLOCK 2,8,20,Northwest,Agent,north,NonError,5,6
Shared_Workspace,BLOCK 2,8,21,West,Agent,east,Error,5,6
Shared_Workspace,BLOCK 2,8,22,West,Agent,west,NonError,5,5
Shared_Workspace,BLOCK 2,8,23,North,Agent,north,NonError,4,5
Shared_Workspace,BLOCK 2,8,24,North,Agent,east,Error,4,4
Shared_Workspace,BLOCK 2,8,25,Northeast,Agent,north,NonError,3,4
Shared_Workspace,BLOCK 2,8,26,East,Agent,east,NonError,3,5
Shared_Workspace,BLOCK 2,8,27,North,Agent,north,NonError,2,5
Shared_Workspace,BLOCK 2,8,28,West,Agent,west,NonError,2,4
Shared_Workspace,BLOCK 2,8,29,West,Agent,west,NonError,2,3
Shared_Workspace,BLOCK 2,8,30,West,Agent,south,Error,3,3
Shared_Workspace,BLOCK 2,8,31,Northwest,Subject Left,west,NonError,3,2
Shared_Workspace,BLOCK 2,8,32,North,Subject Up,north,NonError,2,2
Shared_Workspace,BLOCK 2,8,33,West,Subject Left,north,Error,1,2
Shared_Workspace,BLOCK 2,8,34,Southwest,Agent,south,NonError,2,2
Shared_Workspace,BLOCK 2,8,35,West,Subject Left,west,NonError,2,1
Shared_Workspace,BLOCK 2,8,36,North,Subject Up,north,NonError,1,1
Shared_Workspace,BLOCK 2,9,0,East,Agent,east,NonError,1,2
Shared_Workspace,BLOCK 2,9,1,East,Agent,west,Error,1,1
Shared_Workspace,BLOCK 2,9,2,East,Agent,east,NonError,1,2
Shared_Workspace,BLOCK 2,9,3,East,Agent,east,NonError,1,3
Shared_Workspace,BLOCK 2,9,4,East,Agent,west,Error,1,2
Shared_Workspace,BLOCK 2,9,5,East,Agent,east,NonError,1,3
Shared_Workspace,BLOCK 2,9,6,East,Agent,west,Error,1,2
Shared_Workspace,BLOCK 2,9,7,East,Agent,east,NonError,1,3
Shared_Workspace,BLOCK 2,9,8,East,Agent,east,NonError,1,4
Shared_Workspace,BLOCK 2,9,9,East,Agent,east,NonError,1,5
Shared_Workspace,BLOCK 2,9,10,South,Agent,south,NonError,2,5
Shared_Workspace,BLOCK 2,9,11,South,Agent,south,NonError,3,5
Shared_Workspace,BLOCK 2,9,12,South,Agent,east,Error,3,6
Shared_Workspace,BLOCK 2,9,13,Southwest,Agent,south,NonError,4,6
Shared_Workspace,BLOCK 2,9,14,West,Agent,north,Error,3,6
Shared_Workspace,BLOCK 2,9,15,Southwest,Agent,south,NonError,4,6
Shared_Workspace,BLOCK 2,9,16,West,Agent,west,NonError,4,5
Shared_Workspace,BLOCK 2,9,17,South,Agent,south,NonError,5,5
Shared_Workspace,BLOCK 2,10,0,East,Agent,east,NonError,1,6
Shared_Workspace,BLOCK 2,10,1,South,Agent,south,NonError,2,6
Shared_Workspace,BLOCK 2,10,2,South,Agent,south,NonError,3,6
Shared_Workspace,BLOCK 2,10,3,South,Agent,south,NonError,4,6
Shared_Workspace,BLOCK 2,10,4,South,Agent,south,NonError,5,6
Shared_Workspace,BLOCK 2,10,5,West,Agent,west,NonError,5,5
Shared_Workspace,BLOCK 2,10,6,West,Agent,south,Error,6,5
Shared_Workspace,BLOCK 2,10,7,Northwest,Agent,north,NonError,5,5
Shared_Workspace,BLOCK 2,10,8,West,Agent,south,Error,6,5
Shared_Workspace,BLOCK 2,10,9,Northwest,Agent,north,NonError,5,5
Shared_Workspace,BLOCK 2,10,10,West,Agent,west,NonError,5,4
Shared_Workspace,BLOCK 2,10,11,West,Agent,west,NonError,5,3
Shared_Workspace,BLOCK 2,10,12,West,Subject Left,west,NonError,5,2
Shared_Workspace,BLOCK 2,11,0,East,Agent,east,NonError,1,2
Shared_Workspace,BLOCK 2,11,1,East,Agent,east,NonError,1,3
Shared_Workspace,BLOCK 2,11,2,East,Agent,east,NonError,1,4
Shared_Workspace,BLOCK 2,11,3,East,Agent,south,Error,2,4
Shared_Workspace,BLOCK 2,11,4,Northeast,Agent,north,NonError,1,4
Shared_Workspace,BLOCK 2,11,5,East,Agent,east,NonError,1,5
Shared_Workspace,BLOCK 2,11,6,South,Agent,west,Error,1,4
Shared_Workspace,BLOCK 2,11,7,Southeast,Agent,east,NonError,1,5
Shared_Workspace,BLOCK 2,11,8,South,Agent,south,NonError,2,5
Shared_Workspace,BLOCK 2,11,9,South,Agent,south,NonError,3,5
Shared_Workspace,BLOCK 2,11,10,South,Agent,south,NonError,4,5
Shared_Workspace,BLOCK 2,12,0,West,Agent,west,NonError,1,4
Shared_Workspace,BLOCK 2,12,1,West,Agent,east,Error,1,5
Shared_Workspace,BLOCK 2,12,2,West,Agent,west,NonError,1,4
Shared_Workspace,BLOCK 2,12,3,West,Agent,east,Error,1,5
Shared_Workspace,BLOCK 2,12,4,West,Agent,west,NonError,1,4
Shared_Workspace,BLOCK 2,12,5,West,Agent,west,NonError,1,3
Shared_Workspace,BLOCK 2,12,6,West,Agent,west,NonError,1,2
Shared_Workspace,BLOCK 2,12,7,South,Agent,south,NonError,2,2
Shared_Workspace,BLOCK 2,12,8,South,Subject Down,south,NonError,3,2
Shared_Workspace,BLOCK 2,12,9,South,Subject Down,south,NonError,4,2
Shared_Workspace,BLOCK 2,12,10,South,Subject Down,south,NonError,5,2
Shared_Workspace,BLOCK 2,13,0,South,Subject Down,west,Error,5,0
Shared_Workspace,BLOCK 2,13,1,Southeast,Subject Down,south,NonError,6,0
Shared_Workspace,BLOCK 2,13,2,East,Subject Right,west,Error,6,0
Shared_Workspace,BLOCK 2,13,3,East,Subject Right,east,NonError,6,1
Shared_Workspace,BLOCK 2,13,4,East,Subject Right,south,Error,6,1
Shared_Workspace,BLOCK 2,13,5,East,Subject Right,east,NonError,6,2
Shared_Workspace,BLOCK 2,13,6,East,Subject Right,east,NonError,6,3
Shared_Workspace,BLOCK 2,13,7,East,Subject Right,east,NonError,6,4
Shared_Workspace,BLOCK 2,13,8,East,Agent,east,NonError,6,5
Shared_Workspace,BLOCK 2,13,9,North,Agent,north,NonError,5,5
Shared_Workspace,BLOCK 2,13,10,North,Agent,east,Error,5,4
Shared_Workspace,BLOCK 2,13,11,Northeast,Agent,north,NonError,4,4
Shared_Workspace,BLOCK 2,13,12,East,Agent,east,NonError,4,5
Shared_Workspace,BLOCK 2,13,13,North,Agent,east,Error,4,4
Shared_Workspace,BLOCK 2,13,14,Northeast,Agent,north,NonError,3,4
Shared_Workspace,BLOCK 2,13,15,East,Agent,south,Error,4,4
Shared_Workspace,BLOCK 2,13,16,Northeast,Agent,north,NonError,3,4
Shared_Workspace,BLOCK 2,13,17,East,Agent,east,NonError,3,5
Shared_Workspace,BLOCK 2,13,18,North,Agent,north,NonError,2,5
Shared_Responsibility,BLOCK 3,1,0,East,Agent,east,NonError,2,2
Shared_Responsibility,BLOCK 3,1,1,East,Agent,east,NonError,2,3
Shared_Responsibility,BLOCK 3,1,2,South,Subject Down,east,Error,2,4
Shared_Responsibility,BLOCK 3,1,3,Southwest,Subject Down,south,NonError,3,4
Shared_Responsibility,BLOCK 3,1,4,West,Subject Down,east,Error,3,5
Shared_Responsibility,BLOCK 3,1,5,West,Subject Down,south,NonError,4,5
Shared_Responsibility,BLOCK 3,1,6,Northwest,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 3,1,7,West,Subject Down,south,NonError,4,5
Shared_Responsibility,BLOCK 3,1,8,Northwest,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 3,1,9,West,Subject Down,north,Error,2,5
Shared_Responsibility,BLOCK 3,1,10,Southwest,Subject Down,south,NonError,3,5
Shared_Responsibility,BLOCK 3,1,11,West,Subject Down,east,Error,3,6
Shared_Responsibility,BLOCK 3,1,12,West,Subject Left,west,NonError,3,5
Shared_Responsibility,BLOCK 3,1,13,West,Subject Down,east,Error,3,6
Shared_Responsibility,BLOCK 3,1,14,West,Subject Left,west,NonError,3,5
Shared_Responsibility,BLOCK 3,1,15,West,Subject Down,west,Error,3,4
Shared_Responsibility,BLOCK 3,1,16,West,Subject Down,south,NonError,4,4
Shared_Responsibility,BLOCK 3,1,17,Northwest,Agent,north,NonError,3,4
Shared_Responsibility,BLOCK 3,1,18,West,Subject Left,south,Error,4,4
Shared_Responsibility,BLOCK 3,1,19,Northwest,Agent,north,NonError,3,4
Shared_Responsibility,BLOCK 3,1,20,West,Subject Left,east,Error,3,5
Shared_Responsibility,BLOCK 3,1,21,West,Subject Down,south,NonError,4,5
Shared_Responsibility,BLOCK 3,1,22,Northwest,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 3,1,23,West,Subject Down,south,NonError,4,5
Shared_Responsibility,BLOCK 3,1,24,Northwest,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 3,1,25,West,Subject Down,south,NonError,4,5
Shared_Responsibility,BLOCK 3,1,26,Northwest,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 3,1,27,West,Subject Down,south,NonError,4,5
Shared_Responsibility,BLOCK 3,1,28,Northwest,Agent,south,Error,5,5
Shared_Responsibility,BLOCK 3,1,29,Northwest,Agent,north,NonError,4,5
Shared_Responsibility,BLOCK 3,1,30,Northwest,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 3,1,31,West,Subject Down,south,NonError,4,5
Shared_Responsibility,BLOCK 3,1,32,Northwest,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 3,1,33,West,Subject Down,west,Error,3,4
Shared_Responsibility,BLOCK 3,1,34,West,Subject Left,west,NonError,3,3
Shared_Responsibility,BLOCK 3,1,35,East,Agent,west,Error,3,2
Shared_Responsibility,BLOCK 3,1,36,East,Agent,east,NonError,3,3
Shared_Responsibility,BLOCK 3,1,37,East,Agent,north,Error,2,3
Shared_Responsibility,BLOCK 3,1,38,Southeast,Agent,east,NonError,2,4
Shared_Responsibility,BLOCK 3,1,39,South,Subject Down,south,NonError,3,4
Shared_Responsibility,BLOCK 3,1,40,East,Agent,east,NonError,3,5
Shared_Responsibility,BLOCK 3,1,41,South,Subject Down,south,NonError,4,5
Shared_Responsibility,BLOCK 3,1,42,South,Subject Down,south,NonError,5,5
Shared_Responsibility,BLOCK 3,2,0,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 3,2,1,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 3,2,2,North,Agent,south,Error,6,3
Shared_Responsibility,BLOCK 3,2,3,North,Agent,north,NonError,5,3
Shared_Responsibility,BLOCK 3,2,4,North,Agent,north,NonError,4,3
Shared_Responsibility,BLOCK 3,2,5,North,Agent,south,Error,5,3
Shared_Responsibility,BLOCK 3,2,6,North,Agent,north,NonError,4,3
Shared_Responsibility,BLOCK 3,2,7,North,Agent,east,Error,4,2
Shared_Responsibility,BLOCK 3,2,8,Northeast,Agent,north,NonError,3,2
Shared_Responsibility,BLOCK 3,2,9,East,Agent,east,NonError,3,3
Shared_Responsibility,BLOCK 3,2,10,North,Agent,north,NonError,2,3
Shared_Responsibility,BLOCK 3,2,11,West,Subject Left,west,NonError,2,2
Shared_Responsibility,BLOCK 3,2,12,West,Subject Left,west,NonError,2,1
Shared_Responsibility,BLOCK 3,3,0,West,Subject Left,east,Error,1,6
Shared_Responsibility,BLOCK 3,3,1,West,Subject Left,west,NonError,1,5
Shared_Responsibility,BLOCK 3,3,2,West,Subject Left,west,NonError,1,4
Shared_Responsibility,BLOCK 3,3,3,West,Subject Left,west,NonError,1,3
Shared_Responsibility,BLOCK 3,3,4,South,Subject Down,north,Error,0,3
Shared_Responsibility,BLOCK 3,3,5,South,Subject Down,south,NonError,1,3
Shared_Responsibility,BLOCK 3,3,6,South,Subject Down,south,NonError,2,3
Shared_Responsibility,BLOCK 3,3,7,West,Subject Left,east,Error,2,4
Shared_Responsibility,BLOCK 3,3,8,West,Subject Left,west,NonError,2,3
Shared_Responsibility,BLOCK 3,3,9,West,Subject Left,west,NonError,2,2
Shared_Responsibility,BLOCK 3,3,10,West,Subject Left,east,Error,2,3
Shared_Responsibility,BLOCK 3,3,11,West,Subject Left,west,NonError,2,2
Shared_Responsibility,BLOCK 3,3,12,West,Subject Left,west,NonError,2,1
Shared_Responsibility,BLOCK 3,3,13,South,Subject Down,south,NonError,3,1
Shared_Responsibility,BLOCK 3,3,14,South,Subject Down,south,NonError,4,1
Shared_Responsibility,BLOCK 3,4,0,West,Subject Left,west,NonError,4,4
Shared_Responsibility,BLOCK 3,4,1,West,Subject Left,west,NonError,4,3
Shared_Responsibility,BLOCK 3,4,2,West,Subject Left,east,Error,4,4
Shared_Responsibility,BLOCK 3,4,3,West,Subject Left,west,NonError,4,3
Shared_Responsibility,BLOCK 3,4,4,West,Subject Left,west,NonError,4,2
Shared_Responsibility,BLOCK 3,4,5,North,Agent,north,NonError,3,2
Shared_Responsibility,BLOCK 3,4,6,North,Agent,west,Error,3,3
Shared_Responsibility,BLOCK 3,4,7,Northwest,Agent,north,NonError,2,3
Shared_Responsibility,BLOCK 3,4,8,West,Subject Left,west,NonError,2,2
Shared_Responsibility,BLOCK 3,4,9,North,Agent,north,NonError,1,2
Shared_Responsibility,BLOCK 3,4,10,West,Subject Left,west,NonError,1,1
Shared_Responsibility,BLOCK 3,5,0,West,Subject Left,north,Error,4,5
Shared_Responsibility,BLOCK 3,5,1,Southwest,Subject Down,south,NonError,5,5
Shared_Responsibility,BLOCK 3,5,2,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 3,5,3,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 3,5,4,West,Subject Left,west,NonError,5,2
Shared_Responsibility,BLOCK 3,5,5,North,Agent,west,Error,5,3
Shared_Responsibility,BLOCK 3,5,6,Northwest,Agent,north,NonError,4,3
Shared_Responsibility,BLOCK 3,5,7,West,Subject Left,west,NonError,4,2
Shared_Responsibility,BLOCK 3,5,8,North,Agent,south,Error,5,2
Shared_Responsibility,BLOCK 3,5,9,North,Agent,north,NonError,4,2
Shared_Responsibility,BLOCK 3,5,10,North,Agent,north,NonError,3,2
Shared_Responsibility,BLOCK 3,5,11,North,Agent,north,NonError,2,2
Shared_Responsibility,BLOCK 3,5,12,North,Agent,north,NonError,1,2
Shared_Responsibility,BLOCK 3,6,0,East,Agent,east,NonError,5,2
Shared_Responsibility,BLOCK 3,6,1,East,Agent,east,NonError,5,3
Shared_Responsibility,BLOCK 3,6,2,North,Agent,west,Error,5,4
Shared_Responsibility,BLOCK 3,6,3,Northwest,Agent,north,NonError,4,4
Shared_Responsibility,BLOCK 3,6,4,West,Subject Left,north,Error,3,4
Shared_Responsibility,BLOCK 3,6,5,Southwest,Subject Left,west,NonError,3,3
Shared_Responsibility,BLOCK 3,6,6,South,Subject Down,south,NonError,4,3
Shared_Responsibility,BLOCK 3,6,7,North,Agent,north,NonError,3,3
Shared_Responsibility,BLOCK 3,6,8,North,Agent,north,NonError,2,3
Shared_Responsibility,BLOCK 3,6,9,North,Agent,north,NonError,1,3
Shared_Responsibility,BLOCK 3,6,10,East,Agent,east,NonError,1,4
Shared_Responsibility,BLOCK 3,6,11,East,Agent,east,NonError,1,5
Shared_Responsibility,BLOCK 3,7,0,North,Agent,north,NonError,4,1
Shared_Responsibility,BLOCK 3,7,1,North,Agent,north,NonError,3,1
Shared_Responsibility,BLOCK 3,7,2,North,Agent,south,Error,4,1
Shared_Responsibility,BLOCK 3,7,3,North,Agent,north,NonError,3,1
Shared_Responsibility,BLOCK 3,7,4,North,Agent,north,NonError,2,1
Shared_Responsibility,BLOCK 3,7,5,East,Agent,east,NonError,2,2
Shared_Responsibility,BLOCK 3,7,6,East,Agent,east,NonError,2,3
Shared_Responsibility,BLOCK 3,7,7,East,Agent,west,Error,2,2
Shared_Responsibility,BLOCK 3,7,8,East,Agent,east,NonError,2,3
Shared_Responsibility,BLOCK 3,7,9,East,Agent,east,NonError,2,4
Shared_Responsibility,BLOCK 3,7,10,North,Agent,south,Error,3,4
Shared_Responsibility,BLOCK 3,7,11,North,Agent,north,NonError,2,4
Shared_Responsibility,BLOCK 3,7,12,North,Agent,north,NonError,1,4
Shared_Responsibility,BLOCK 3,8,0,South,Subject Down,south,NonError,2,5
Shared_Responsibility,BLOCK 3,8,1,West,Subject Left,west,NonError,2,4
Shared_Responsibility,BLOCK 3,8,2,West,Subject Left,north,Error,1,4
Shared_Responsibility,BLOCK 3,8,3,Southwest,Subject Down,south,NonError,2,4
Shared_Responsibility,BLOCK 3,8,4,West,Subject Left,west,NonError,2,3
Shared_Responsibility,BLOCK 3,8,5,West,Subject Left,south,Error,3,3
Shared_Responsibility,BLOCK 3,8,6,Northwest,Agent,north,NonError,2,3
Shared_Responsibility,BLOCK 3,8,7,West,Subject Left,east,Error,2,4
Shared_Responsibility,BLOCK 3,8,8,West,Subject Left,west,NonError,2,3
Shared_Responsibility,BLOCK 3,8,9,West,Subject Left,east,Error,2,4
Shared_Responsibility,BLOCK 3,8,10,West,Subject Left,west,NonError,2,3
Shared_Responsibility,BLOCK 3,8,11,West,Subject Left,west,NonError,2,2
Shared_Responsibility,BLOCK 3,8,12,West,Subject Left,west,NonError,2,1
Shared_Responsibility,BLOCK 3,8,13,South,Subject Down,east,Error,2,2
Shared_Responsibility,BLOCK 3,8,14,Southwest,Subject Left,west,NonError,2,1
Shared_Responsibility,BLOCK 3,8,15,South,Subject Down,south,NonError,3,1
Shared_Responsibility,BLOCK 3,8,16,South,Subject Down,south,NonError,4,1
Shared_Responsibility,BLOCK 3,9,0,North,Agent,west,Error,5,2
Shared_Responsibility,BLOCK 3,9,1,Northwest,Agent,north,NonError,4,2
Shared_Responsibility,BLOCK 3,9,2,West,Subject Left,north,Error,3,2
Shared_Responsibility,BLOCK 3,9,3,Southwest,Subject Left,west,NonError,3,1
Shared_Responsibility,BLOCK 3,9,4,South,Subject Down,south,NonError,4,1
Shared_Responsibility,BLOCK 3,9,5,North,Agent,east,Error,4,0
Shared_Responsibility,BLOCK 3,9,6,Northeast,Agent,north,NonError,3,0
Shared_Responsibility,BLOCK 3,9,7,East,Agent,east,NonError,3,1
Shared_Responsibility,BLOCK 3,9,8,North,Agent,east,Error,3,0
Shared_Responsibility,BLOCK 3,9,9,Northeast,Agent,north,NonError,2,0
Shared_Responsibility,BLOCK 3,9,10,East,Agent,east,NonError,2,1
Shared_Responsibility,BLOCK 3,9,11,North,Agent,south,Error,3,1
Shared_Responsibility,BLOCK 3,9,12,North,Agent,north,NonError,2,1
Shared_Responsibility,BLOCK 3,9,13,North,Agent,north,NonError,1,1
Shared_Responsibility,BLOCK 3,9,14,East,Agent,east,NonError,1,2
Shared_Responsibility,BLOCK 3,9,15,East,Agent,east,NonError,1,3
Shared_Responsibility,BLOCK 3,9,16,East,Agent,east,NonError,1,4
Shared_Responsibility,BLOCK 3,10,0,East,Agent,east,NonError,5,2
Shared_Responsibility,BLOCK 3,10,1,East,Agent,east,NonError,5,3
Shared_Responsibility,BLOCK 3,10,2,East,Agent,east,NonError,5,4
Shared_Responsibility,BLOCK 3,10,3,East,Agent,east,NonError,5,5
Shared_Responsibility,BLOCK 3,10,4,North,Agent,north,NonError,4,5
Shared_Responsibility,BLOCK 3,10,5,North,Agent,east,Error,4,4
Shared_Responsibility,BLOCK 3,10,6,Northeast,Agent,north,NonError,3,4
Shared_Responsibility,BLOCK 3,10,7,East,Agent,east,NonError,3,5
Shared_Responsibility,BLOCK 3,10,8,North,Agent,south,Error,4,5
Shared_Responsibility,BLOCK 3,10,9,North,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 3,10,10,North,Agent,north,NonError,2,5
Shared_Responsibility,BLOCK 3,11,0,West,Subject Left,north,Error,4,5
Shared_Responsibility,BLOCK 3,11,1,Southwest,Subject Down,south,NonError,5,5
Shared_Responsibility,BLOCK 3,11,2,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 3,11,3,West,Subject Left,east,Error,5,5
Shared_Responsibility,BLOCK 3,11,4,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 3,11,5,West,Subject Left,north,Error,4,4
Shared_Responsibility,BLOCK 3,11,6,Southwest,Subject Down,south,NonError,5,4
Shared_Responsibility,BLOCK 3,11,7,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 3,11,8,North,Agent,east,Error,5,2
Shared_Responsibility,BLOCK 3,11,9,Northeast,Agent,north,NonError,4,2
Shared_Responsibility,BLOCK 3,11,10,East,Agent,east,NonError,4,3
Shared_Responsibility,BLOCK 3,11,11,North,Agent,north,NonError,3,3
Shared_Responsibility,BLOCK 3,11,12,North,Agent,south,Error,4,3
Shared_Responsibility,BLOCK 3,11,13,North,Agent,north,NonError,3,3
Shared_Responsibility,BLOCK 3,11,14,North,Agent,north,NonError,2,3
Shared_Responsibility,BLOCK 3,11,15,North,Agent,north,NonError,1,3
Shared_Responsibility,BLOCK 3,11,16,West,Subject Left,east,Error,1,4
Shared_Responsibility,BLOCK 3,11,17,West,Subject Left,west,NonError,1,3
Shared_Responsibility,BLOCK 3,11,18,West,Subject Left,south,Error,2,3
Shared_Responsibility,BLOCK 3,11,19,Northwest,Agent,north,NonError,1,3
Shared_Responsibility,BLOCK 3,11,20,West,Subject Left,west,NonError,1,2
Shared_Responsibility,BLOCK 3,11,21,West,Subject Left,east,Error,1,3
Shared_Responsibility,BLOCK 3,11,22,West,Subject Left,west,NonError,1,2
Shared_Responsibility,BLOCK 3,11,23,West,Subject Left,north,Error,0,2
Shared_Responsibility,BLOCK 3,11,24,Southwest,Subject Left,west,NonError,0,1
Shared_Responsibility,BLOCK 3,11,25,South,Subject Down,south,NonError,1,1
Shared_Responsibility,BLOCK 3,12,0,West,Subject Left,west,NonError,1,4
Shared_Responsibility,BLOCK 3,12,1,West,Subject Left,east,Error,1,5
Shared_Responsibility,BLOCK 3,12,2,West,Subject Left,west,NonError,1,4
Shared_Responsibility,BLOCK 3,12,3,West,Subject Left,west,NonError,1,3
Shared_Responsibility,BLOCK 3,12,4,West,Subject Left,west,NonError,1,2
Shared_Responsibility,BLOCK 3,12,5,South,Subject Down,south,NonError,2,2
Shared_Responsibility,BLOCK 3,12,6,South,Subject Down,south,NonError,3,2
Shared_Responsibility,BLOCK 3,12,7,South,Subject Down,south,NonError,4,2
Shared_Responsibility,BLOCK 3,12,8,South,Subject Down,south,NonError,5,2
Shared_Responsibility,BLOCK 3,13,0,North,Agent,south,Error,5,1
Shared_Responsibility,BLOCK 3,13,1,North,Agent,north,NonError,4,1
Shared_Responsibility,BLOCK 3,13,2,North,Agent,north,NonError,3,1
Shared_Responsibility,BLOCK 3,13,3,North,Agent,south,Error,4,1
Shared_Responsibility,BLOCK 3,13,4,North,Agent,north,NonError,3,1
Shared_Responsibility,BLOCK 3,13,5,North,Agent,north,NonError,2,1
Shared_Responsibility,BLOCK 3,13,6,North,Agent,north,NonError,1,1
Shared_Responsibility,BLOCK 3,13,7,East,Agent,east,NonError,1,2
Shared_Responsibility,BLOCK 3,13,8,East,Agent,north,Error,0,2
Shared_Responsibility,BLOCK 3,13,9,Southeast,Agent,east,NonError,0,3
Shared_Responsibility,BLOCK 3,13,10,South,Subject Down,south,NonError,1,3
Shared_Responsibility,BLOCK 3,13,11,East,Agent,east,NonError,1,4
Shared_Responsibility,BLOCK 3,13,12,East,Agent,east,NonError,1,5
Shared_Workspace,BLOCK 4,1,0,West,Agent,north,Error,0,5
Shared_Workspace,BLOCK 4,1,1,Southwest,Agent,south,NonError,1,5
Shared_Workspace,BLOCK 4,1,2,West,Agent,west,NonError,1,4
Shared_Workspace,BLOCK 4,1,3,West,Agent,west,NonError,1,3
Shared_Workspace,BLOCK 4,1,4,West,Agent,south,Error,2,3
Shared_Workspace,BLOCK 4,1,5,Northwest,Agent,north,NonError,1,3
Shared_Workspace,BLOCK 4,1,6,West,Agent,west,NonError,1,2
Shared_Workspace,BLOCK 4,1,7,West,Subject Left,west,NonError,1,1
Shared_Workspace,BLOCK 4,1,8,South,Subject Down,east,Error,1,2
Shared_Workspace,BLOCK 4,1,9,Southwest,Subject Left,west,NonError,1,1
Shared_Workspace,BLOCK 4,1,10,South,Subject Down,west,Error,1,0
Shared_Workspace,BLOCK 4,1,11,Southeast,Subject Right,east,NonError,1,1
Shared_Workspace,BLOCK 4,1,12,South,Subject Down,south,NonError,2,1
Shared_Workspace,BLOCK 4,1,13,South,Subject Down,south,NonError,3,1
Shared_Workspace,BLOCK 4,1,14,South,Subject Down,west,Error,3,0
Shared_Workspace,BLOCK 4,1,15,Southeast,Subject Right,east,NonError,3,1
Shared_Workspace,BLOCK 4,1,16,South,Subject Down,south,NonError,4,1
Shared_Workspace,BLOCK 4,2,0,South,Subject Down,south,NonError,2,2
Shared_Workspace,BLOCK 4,2,1,South,Subject Down,south,NonError,3,2
Shared_Workspace,BLOCK 4,2,2,East,Subject Right,south,Error,4,2
Shared_Workspace,BLOCK 4,2,3,Northeast,Subject Up,north,NonError,3,2
Shared_Workspace,BLOCK 4,2,4,East,Subject Right,south,Error,4,2
Shared_Workspace,BLOCK 4,2,5,Northeast,Subject Up,north,NonError,3,2
Shared_Workspace,BLOCK 4,2,6,East,Subject Right,east,NonError,3,3
Shared_Workspace,BLOCK 4,2,7,East,Agent,north,Error,2,3
Shared_Workspace,BLOCK 4,2,8,Southeast,Agent,east,NonError,2,4
Shared_Workspace,BLOCK 4,2,9,South,Agent,south,NonError,3,4
Shared_Workspace,BLOCK 4,2,10,East,Agent,east,NonError,3,5
Shared_Workspace,BLOCK 4,2,11,South,Agent,south,NonError,4,5
Shared_Workspace,BLOCK 4,2,12,South,Agent,south,NonError,5,5
Shared_Workspace,BLOCK 4,3,0,East,Subject Right,south,Error,5,1
Shared_Workspace,BLOCK 4,3,1,Northeast,Subject Up,north,NonError,4,1
Shared_Workspace,BLOCK 4,3,2,East,Subject Right,east,NonError,4,2
Shared_Workspace,BLOCK 4,3,3,East,Subject Right,north,Error,3,2
Shared_Workspace,BLOCK 4,3,4,Southeast,Subject Down,south,NonError,4,2
Shared_Workspace,BLOCK 4,3,5,East,Subject Right,east,NonError,4,3
Shared_Workspace,BLOCK 4,3,6,South,Agent,south,NonError,5,3
Shared_Workspace,BLOCK 4,3,7,East,Subject Right,east,NonError,5,4
Shared_Workspace,BLOCK 4,3,8,East,Subject Right,south,Error,6,4
Shared_Workspace,BLOCK 4,3,9,Northeast,Subject Up,north,NonError,5,4
Shared_Workspace,BLOCK 4,3,10,East,Subject Right,east,NonError,5,5
